team,slot,player,war
cubs,ss,Gonzalez ,1.2
cubs,ss,Gutiérrez ,2.3
cubs,ss,Hernández ,1.5
cubs,ss,Hoerner ,4.2
cubs,ss,Martínez ,-0.1
cubs,ss,Pérez ,2.4
cubs,ss,Russell ,3.9
cubs,ss,Swanson ,5.2
cubs,ss,Sánchez ,2.3
cubs,ss,Theriot ,2.3
cubs,ss,de Jesús ,2.0
cubs,of,Alcántara ,0.6
cubs,of,Almora ,2.2
cubs,of,Alou ,4.0
cubs,of,Bell ,1.5
cubs,of,Bradley ,0.3
cubs,of,Buford ,0.6
cubs,of,Burnitz ,0.3
cubs,of,Byrd ,3.7
cubs,of,Campana ,1.0
cubs,of,Coghlan ,2.1
cubs,of,Crow-Armstrong ,6.0
cubs,of,Dascenzo ,-0.4
cubs,of,Dawson ,4.9
cubs,of,DeJesus ,1.8
cubs,of,Dernier ,3.1
cubs,of,Durham ,4.7
cubs,of,Floyd ,0.1
cubs,of,Fowler ,4.0
cubs,of,Fukudome ,2.1
cubs,of,Glanville ,2.0
cubs,of,Gonzalez ,2.6
cubs,of,Hall ,3.0
cubs,of,Happ ,4.3
cubs,of,Henderson ,0.7
cubs,of,Heyward ,2.4
cubs,of,Hollandsworth ,-0.9
cubs,of,Johnson ,0.9
cubs,of,Johnstone ,1.0
cubs,of,Jones ,1.2
cubs,of,Kingman ,0.8
cubs,of,Martinez ,2.1
cubs,of,Martin ,-1.2
cubs,of,Matthews ,3.2
cubs,of,May ,0.8
cubs,of,McRae ,3.8
cubs,of,Morales ,-0.9
cubs,of,Moreland ,1.8
cubs,of,Mumphrey ,2.5
cubs,of,Murton ,1.8
cubs,of,Ortega ,2.0
cubs,of,Palmeiro ,2.3
cubs,of,Patterson ,3.0
cubs,of,Pederson ,-0.1
cubs,of,Pierre ,2.0
cubs,of,Rhodes ,0.5
cubs,of,Rodríguez ,3.2
cubs,of,Schierholtz ,1.7
cubs,of,Schwarber ,2.1
cubs,of,Smith ,2.3
cubs,of,Soler ,0.2
cubs,of,Soriano ,4.3
cubs,of,Sosa ,10.3
cubs,of,Suzuki ,3.5
cubs,of,Tauchman ,2.7
cubs,of,Tucker ,4.6
cubs,of,Vail ,0.9
cubs,of,Walton ,1.9
cubs,of,White ,2.1
cubs,of,Wilson ,0.7
cubs,util,Alcántara ,0.6
cubs,util,Almora ,2.2
cubs,util,Alou ,4.0
cubs,util,Amaya ,1.9
cubs,util,Barney ,4.6
cubs,util,Barrett ,2.4
cubs,util,Bellhorn ,3.4
cubs,util,Bellinger ,4.8
cubs,util,Bell ,1.5
cubs,util,Berryhill ,1.6
cubs,util,Blackwell ,3.0
cubs,util,Blauser ,-0.6
cubs,util,Bote ,0.0
cubs,util,Bowa ,3.0
cubs,util,Bradley ,0.3
cubs,util,Bryant ,7.3
cubs,util,Buckner ,3.7
cubs,util,Buechele ,3.5
cubs,util,Buford ,0.6
cubs,util,Burnitz ,0.3
cubs,util,Busch ,4.6
cubs,util,Byrd ,3.7
cubs,util,Báez ,6.8
cubs,util,Campana ,1.0
cubs,util,Caratini ,-0.2
cubs,util,Castillo ,4.0
cubs,util,Castro ,3.5
cubs,util,Cedeño ,-1.7
cubs,util,Cey ,1.8
cubs,util,Coghlan ,2.1
cubs,util,Contreras ,4.2
cubs,util,Coomer ,-0.7
cubs,util,Crow-Armstrong ,6.0
cubs,util,Dascenzo ,-0.4
cubs,util,Davis ,4.0
cubs,util,Dawson ,4.9
cubs,util,DeJesus ,1.8
cubs,util,DeRosa ,2.2
cubs,util,Dernier ,3.1
cubs,util,Dunston ,2.3
cubs,util,Durham ,4.7
cubs,util,Floyd ,0.1
cubs,util,Fontenot ,0.1
cubs,util,Fowler ,4.0
cubs,util,Fukudome ,2.1
cubs,util,Gaetti ,-1.1
cubs,util,Girardi ,1.6
cubs,util,Glanville ,2.0
cubs,util,Gomes ,2.0
cubs,util,Gonzalez ,2.6
cubs,util,Grace ,5.0
cubs,util,Greene ,0.3
cubs,util,Grudzielanek ,2.3
cubs,util,Gutiérrez ,2.3
cubs,util,Gómez ,1.5
cubs,util,Hall ,3.0
cubs,util,Happ ,4.3
cubs,util,Henderson ,0.7
cubs,util,Hernández ,2.2
cubs,util,Heyward ,2.4
cubs,util,Hoerner ,6.2
cubs,util,Hollandsworth ,-0.9
cubs,util,Johnson ,0.9
cubs,util,Johnstone ,1.0
cubs,util,Jones ,1.2
cubs,util,Karros ,-0.7
cubs,util,Kelly ,3.6
cubs,util,Kingman ,0.8
cubs,util,Law ,2.2
cubs,util,Lee ,7.7
cubs,util,Mabry ,-0.6
cubs,util,Madrigal ,1.3
cubs,util,Martinez ,2.1
cubs,util,Martin ,-1.2
cubs,util,Martínez ,-0.1
cubs,util,Matthews ,3.2
cubs,util,May ,0.8
cubs,util,McGriff ,2.1
cubs,util,McRae ,3.8
cubs,util,Miller ,0.3
cubs,util,Montero ,1.7
cubs,util,Morales ,-0.9
cubs,util,Morandini ,3.9
cubs,util,Moreland ,1.8
cubs,util,Morel ,1.5
cubs,util,Mueller ,1.8
cubs,util,Mumphrey ,2.5
cubs,util,Murton ,1.8
cubs,util,Orie ,2.4
cubs,util,Ortega ,2.0
cubs,util,Palmeiro ,2.3
cubs,util,Patterson ,3.0
cubs,util,Pederson ,-0.1
cubs,util,Peña ,2.6
cubs,util,Pierre ,2.0
cubs,util,Pérez ,2.4
cubs,util,Ramírez ,5.3
cubs,util,Randle ,1.4
cubs,util,Reitz ,-0.8
cubs,util,Reyes ,0.0
cubs,util,Rhodes ,0.5
cubs,util,Rivas ,0.4
cubs,util,Rizzo ,6.4
cubs,util,Rodríguez ,3.2
cubs,util,Russell ,3.9
cubs,util,Salazar ,1.1
cubs,util,Sandberg ,8.5
cubs,util,Santiago ,0.8
cubs,util,Schierholtz ,1.7
cubs,util,Schwarber ,2.1
cubs,util,Servais ,2.1
cubs,util,Shaw ,3.1
cubs,util,Smith ,2.3
cubs,util,Soler ,0.2
cubs,util,Soriano ,4.3
cubs,util,Sosa ,10.3
cubs,util,Soto ,3.3
cubs,util,Stairs ,1.5
cubs,util,Suzuki ,3.5
cubs,util,Swanson ,5.2
cubs,util,Sánchez ,2.3
cubs,util,Tauchman ,2.7
cubs,util,Theriot ,2.3
cubs,util,Tucker ,4.6
cubs,util,Tyson ,-0.7
cubs,util,Vail ,0.9
cubs,util,Valbuena ,2.5
cubs,util,Walker ,1.7
cubs,util,Walton ,1.9
cubs,util,White ,2.1
cubs,util,Wilkins ,6.6
cubs,util,Wills ,0.9
cubs,util,Wilson ,0.7
cubs,util,Wisdom ,2.1
cubs,util,Young ,3.3
cubs,util,Zeile ,-1.3
cubs,util,Zobrist ,3.5
cubs,util,de Jesús ,2.0
cardinals,c,Contreras ,3.3
cardinals,c,Difelice ,-0.2
cardinals,c,Knizner ,0.7
cardinals,c,LaValliere ,1.5
cardinals,c,Marrero ,0.8
cardinals,c,Matheny ,1.8
cardinals,c,Molina ,7.2
cardinals,c,Nieto ,-0.8
cardinals,c,Pagnozzi ,3.0
cardinals,c,Pagés ,1.4
cardinals,c,Peña ,2.4
cardinals,c,Porter ,3.9
cardinals,c,Sheaffer ,-0.2
cardinals,c,Simmons ,5.2
cardinals,c,Zeile ,2.0
cardinals,1b,Adams ,2.2
cardinals,1b,Carpenter ,4.6
cardinals,1b,Clark ,5.4
cardinals,1b,Contreras ,2.5
cardinals,1b,Craig ,2.7
cardinals,1b,Galarraga ,-0.3
cardinals,1b,Goldschmidt ,7.7
cardinals,1b,Green ,1.0
cardinals,1b,Guerrero ,1.9
cardinals,1b,Hendrick ,3.2
cardinals,1b,Hernandez ,6.7
cardinals,1b,Horner ,0.2
cardinals,1b,Jefferies ,5.1
cardinals,1b,Mabry ,0.8
cardinals,1b,Martinez ,1.4
cardinals,1b,McGwire ,7.5
cardinals,1b,Pujols ,9.7
cardinals,1b,Reynolds ,-0.4
cardinals,1b,Young ,0.3
cardinals,2b,Alicea ,1.5
cardinals,2b,Carpenter ,6.6
cardinals,2b,DeShields ,4.2
cardinals,2b,Descalso ,-0.1
cardinals,2b,Donovan ,2.7
cardinals,2b,Edman ,6.2
cardinals,2b,Gorman ,2.4
cardinals,2b,Grudzielanek ,4.1
cardinals,2b,Hart ,1.0
cardinals,2b,Herr ,5.6
cardinals,2b,McEwing ,1.5
cardinals,2b,Miles ,2.2
cardinals,2b,Oberkfell ,3.2
cardinals,2b,Oquendo ,5.4
cardinals,2b,Pena ,1.6
cardinals,2b,Schumaker ,1.6
cardinals,2b,Viña ,3.2
cardinals,2b,Womack ,3.3
cardinals,2b,Wong ,5.4
cardinals,3b,Arenado ,7.9
cardinals,3b,Carpenter ,4.8
cardinals,3b,Cooper ,-0.3
cardinals,3b,Descalso ,0.7
cardinals,3b,Edman ,1.1
cardinals,3b,Freese ,3.8
cardinals,3b,Gaetti ,2.5
cardinals,3b,Glaus ,4.4
cardinals,3b,Gyorko ,3.0
cardinals,3b,Núñez ,2.3
cardinals,3b,Oberkfell ,3.3
cardinals,3b,Pendleton ,4.5
cardinals,3b,Peralta ,-0.3
cardinals,3b,Polanco ,4.5
cardinals,3b,Reitz ,-0.6
cardinals,3b,Rolen ,9.2
cardinals,3b,Tatís ,3.0
cardinals,3b,Thurston ,-0.1
cardinals,3b,Zeile ,2.2
cardinals,ss,Clayton ,2.7
cardinals,ss,Cromer ,-0.4
cardinals,ss,DeJong ,5.2
cardinals,ss,Díaz ,2.9
cardinals,ss,Eckstein ,2.9
cardinals,ss,Furcal ,1.3
cardinals,ss,Izturis ,1.7
cardinals,ss,Kozma ,-0.3
cardinals,ss,Peralta ,5.8
cardinals,ss,Rentería ,5.6
cardinals,ss,Ryan ,4.5
cardinals,ss,Smith ,7.3
cardinals,ss,Templeton ,4.5
cardinals,ss,Theriot ,0.3
cardinals,ss,Winn ,4.9
cardinals,of,Ankiel ,2.0
cardinals,of,Bader ,4.1
cardinals,of,Beltrán ,3.9
cardinals,of,Berkman ,3.8
cardinals,of,Bonds ,-0.4
cardinals,of,Bourjos ,1.4
cardinals,of,Brunansky ,1.7
cardinals,of,Carlson ,3.2
cardinals,of,Coleman ,3.1
cardinals,of,Craig ,-0.4
cardinals,of,Davis ,0.1
cardinals,of,Donovan ,2.6
cardinals,of,Drew ,5.5
cardinals,of,Duncan ,1.4
cardinals,of,Edmonds ,7.2
cardinals,of,Encarnación ,1.0
cardinals,of,Fowler ,1.7
cardinals,of,Gant ,3.2
cardinals,of,Gilkey ,4.5
cardinals,of,Green ,2.1
cardinals,of,Grichuk ,2.6
cardinals,of,Hendrick ,3.9
cardinals,of,Heyward ,7.0
cardinals,of,Holliday ,5.9
cardinals,of,Iorg ,0.2
cardinals,of,Jay ,3.3
cardinals,of,Jordan ,7.0
cardinals,of,José ,2.5
cardinals,of,Lankford ,6.2
cardinals,of,Lezcano ,0.6
cardinals,of,Ludwick ,5.5
cardinals,of,Mabry ,0.3
cardinals,of,McGee ,8.2
cardinals,of,Morris ,0.6
cardinals,of,Nootbaar ,3.3
cardinals,of,O'Neill ,6.4
cardinals,of,Ozuna ,2.4
cardinals,of,Pham ,6.3
cardinals,of,Piscotty ,2.9
